"Character H-ID",s,"Family name","Given name(s)",Nickname,"Page First Mentioned",Gender,Number,Religion,"Religious attribution","Religious conversion",Vitality,"Cause of death",Non-human,"Country of birth","Text H-ID","Text RecordTitle",rec_Title
694,,"Armed Sentries",Unknown,,42,Unknown,Group.Male-dominant,Unknown,,,,,,,28,"Train to Pakistan","Armed Sentries, Unknown in Train to Pakistan"
695,,"Train Guard",Unknown,,42,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Train Guard, Unknown in Train to Pakistan"
697,,"50 Armed Policemen",Unknown,,42,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","50 Armed Policemen, Unknown in Train to Pakistan"
698,,"Men from Mano-Majra",Unknown,,8,Male,Group.Male-dominant,Unknown,,,,,,,28,"Train to Pakistan","Men from Mano-Majra, Unknown in Train to Pakistan"
707,,"Constable 2 (accompanying subinspector)",Unknown,,14,Male,Single,Sikh,Speculation,,,,,,28,"Train to Pakistan","Constable 2 (accompanying subinspector), Unknown in Train to Pakistan"
708,,"Constable 1 (accompanying subinspector)",Unknown,,14,Male,Single,Sikh,Speculation,,,,,,28,"Train to Pakistan","Constable 1 (accompanying subinspector), Unknown in Train to Pakistan"
710,,Khanna,"Mr. unknown",,41,Male,Single,Hindu,Nominal,,,,,India,34,Tamas,"Khanna, Mr. unknown in Tamas"
711,,Secretary,Unknown,,41,Unknown,Single,Hindu,Definitional,,,,,India,34,Tamas,"Secretary, Unknown in Tamas"
712,,"Executive Committee Members",Unknown,,42,Unknown,Group,Hindu,Definitional,,,,,,34,Tamas,"Executive Committee Members, Unknown in Tamas"
713,,Muslims,Unknown,,7,Unknown,Group,Muslim,Definitional,,,,,,34,Tamas,"Muslims, Unknown in Tamas"
716,,"Handful of men",Unknown,,42,Male,Group,Hindu,Speculation,,,,,,34,Tamas,"Handful of men, Unknown in Tamas"
717,,"Visitors, the distinguished leaders of all the Hindu Organizations in the City",Unknown,,42,Unknown,Group,Hindu,Definitional,,,,,,34,Tamas,"Visitors, the distinguished leaders of all the Hindu Organizations in the City, Unknown in Tamas"
718,,"Stragglers, remaining members of the congregation who were still around",Unknown,,42,Unknown,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Stragglers, remaining members of the congregation who were still around, Unknown in Tamas"
722,,"Sikh Gentlemen, who came with the leaders of the Hindu Organizations in the city",Unknown,,42,Male,Group.Male-dominant,Sikh,Definitional,,,,,,34,Tamas,"Sikh Gentlemen, who came with the leaders of the Hindu Organizations in the city, Unknown in Tamas"
729,,Begum,Haseena,,18,Female,Single,Muslim,,,,,,,28,"Train to Pakistan","Begum, Haseena in Train to Pakistan"
731,,"Businessmen, members of the congregation",Unknown,,42,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Businessmen, members of the congregation, Unknown in Tamas"
732,,"Public Servants, Members of the Congregation",Unknown,,42,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Public Servants, Members of the Congregation, Unknown in Tamas"
733,,"Lawyers, Members of the Congregation",Unknown,,42,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Lawyers, Members of the Congregation, Unknown in Tamas"
734,,"One Gentleman at the Executive Committee Meeting",Unknown,,42,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"One Gentleman at the Executive Committee Meeting, Unknown in Tamas"
735,,Bearer,Unknown,,18,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Bearer, Unknown in Train to Pakistan"
736,,"Musician 1",Unknown,,18,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Musician 1, Unknown in Train to Pakistan"
737,,"Musician 2",Unknown,,18,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Musician 2, Unknown in Train to Pakistan"
739,,Vrat,"Master Dev, head of the akhara",,42,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Vrat, Master Dev, head of the akhara in Tamas"
740,,Unknown,Bhola,,36,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Unknown, Bhola in Train to Pakistan"
741,,"Chairman, Executive Committee",Unknown,,42,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Chairman, Executive Committee, Unknown in Tamas"
742,,"Solitary Sikh Peasant",Unknown,,21,Male,Group,Sikh,"Other-identified.Narrator other-attributed",,,,,,28,"Train to Pakistan","Solitary Sikh Peasant, Unknown in Train to Pakistan"
743,,"Another Member, Executive Committee, who spoke after the Chairman promised to pay for the lathis",Unknown,,43,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Another Member, Executive Committee, who spoke after the Chairman promised to pay for the lathis, Unknown in Tamas"
744,,"Solitary Sikh Peasant's Wife",Unknown,,21,Female,Group,Unknown,,,,,,,28,"Train to Pakistan","Solitary Sikh Peasant's Wife, Unknown in Train to Pakistan"
745,,"Solitary Sikh Peasant's Infant",Unknown,,21,Unknown,Group,Sikh,Speculation,,,,,,28,"Train to Pakistan","Solitary Sikh Peasant's Infant, Unknown in Train to Pakistan"
746,,"Youth Wing of the Hindu Community",Unknown,,43,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Youth Wing of the Hindu Community, Unknown in Tamas"
748,,"Station Master",Unknown,,21,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Station Master, Unknown in Train to Pakistan"
749,,"Lala Ji, Elderly Gentleman, one of the outsiders attending the Executive Committee meeting","Lakshmi Narayan",,43,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Lala Ji, Elderly Gentleman, one of the outsiders attending the Executive Committee meeting, Lakshmi Narayan in Tamas"
752,,"12 Armed Policemen who get down the same train as Iqbal",Unknown,,21,Male,Group.Male-dominant,Unknown,,,,,,,28,"Train to Pakistan","12 Armed Policemen who get down the same train as Iqbal, Unknown in Train to Pakistan"
753,,Unknown,Iqbal,,21,Male,Single,Atheist,,,,,,,28,"Train to Pakistan","Unknown, Iqbal in Train to Pakistan"
755,,"Deputy Commissioner",Unknown,,43,Male,Single,Unknown,Definitional,,,,,,34,Tamas,"Deputy Commissioner, Unknown in Tamas"
757,,"Young Villager",Unknown,,43,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Young Villager, Unknown in Train to Pakistan"
758,,Singh,Meet,,22,Male,Single,Sikh,Speculation,,,,,,28,"Train to Pakistan","Singh, Meet in Train to Pakistan"
759,,"Father of Young Villager",Unknown,,43,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Father of Young Villager, Unknown in Train to Pakistan"
760,,"Policeman 1 (Gurudwara)",Unknown,,44,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Policeman 1 (Gurudwara), Unknown in Train to Pakistan"
762,,"Sikh Soldier 1",Unknown,,44,Male,Single,Sikh,,,,,,,28,"Train to Pakistan","Sikh Soldier 1, Unknown in Train to Pakistan"
763,,"Sikh Soldier 2 (officer)",Unknown,,44,Male,Single,Sikh,,,,,,,28,"Train to Pakistan","Sikh Soldier 2 (officer), Unknown in Train to Pakistan"
764,,Unknown,"Man 1",,24,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Unknown, Man 1 in Train to Pakistan"
765,,"Orderly accompanying Hukum Chand",Unknown,,15,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Orderly accompanying Hukum Chand, Unknown in Train to Pakistan"
767,,"Sikh Gentleman, who reports that a deputation has gone to meet the Deputy Commissioner",Unknown,,43,Male,Single,Sikh,Definitional,,,,,,34,Tamas,"Sikh Gentleman, who reports that a deputation has gone to meet the Deputy Commissioner, Unknown in Tamas"
768,,Singh,Banta,,27,Male,Single,Sikh,Nominal,,,,,,28,"Train to Pakistan","Singh, Banta in Train to Pakistan"
773,,"Elderly Man who asks about the Shiva Temple Bell",Unknown,,43,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Elderly Man who asks about the Shiva Temple Bell, Unknown in Tamas"
780,,"Servants of Hukum Chand",Unknown,,45,Unknown,Group.Male-dominant,Unknown,,,,,,,28,"Train to Pakistan","Servants of Hukum Chand, Unknown in Train to Pakistan"
782,,"Aunt of Hukum Chand",Unknown,,46,Female,Single,Sikh,Speculation,,,,,,28,"Train to Pakistan","Aunt of Hukum Chand, Unknown in Train to Pakistan"
783,,Mlecchas,Unknown,,44,Unknown,Group,Muslim,Definitional,,,,,,34,Tamas,"Mlecchas, Unknown in Tamas"
785,,"Wife of Hukum Chand",Unknown,,46,Female,Single,Sikh,Speculation,,,,,,28,"Train to Pakistan","Wife of Hukum Chand, Unknown in Train to Pakistan"
790,,"chaprasis, to be sent to each home informing the decisions taken in the E.C. Meeting",Unknown,,44,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"chaprasis, to be sent to each home informing the decisions taken in the E.C. Meeting, Unknown in Tamas"
795,,"Gurkhas, guards",Unknown,,44,Male,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Gurkhas, guards, Unknown in Tamas"
796,,"Chairman's Son",Ranvir,,43,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Chairman's Son, Ranvir in Tamas"
800,,"Punkah-puller boy",Unknown,,47,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Punkah-puller boy, Unknown in Train to Pakistan"
802,,Chauffeur,Unknown,,21,Male,Single,Unknown,,,,,,,28,"Train to Pakistan","Chauffeur, Unknown in Train to Pakistan"
803,,"Muslims of some villages",Unknown,,51,Unknown,Group,Muslim,,,,,,,28,"Train to Pakistan","Muslims of some villages, Unknown in Train to Pakistan"
804,,"Baluchi and Pathan soldiers from Pakistan army",Unknown,,37,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Baluchi and Pathan soldiers from Pakistan army, Unknown in Train to Pakistan"
806,,"Mano Majra Muslims",Unknown,,51,Unknown,Group,Muslim,"Other-identified.Character other-attributed",,,,,,28,"Train to Pakistan","Mano Majra Muslims, Unknown in Train to Pakistan"
808,,Rana,Pratap,,44,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Rana, Pratap in Tamas"
809,,"Refugees from Pakistan staying at Mano Majra temple",Unknown,,51,Unknown,Group,Sikh,"Other-identified.Character other-attributed",,,,,,28,"Train to Pakistan","Refugees from Pakistan staying at Mano Majra temple, Unknown in Train to Pakistan"
810,,Constables,Unknown,,26,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Constables, Unknown in Train to Pakistan"
811,,Unknown,Shivaji,,44,Nonbinary,Single,Hindu,Nominal,,,,,,34,Tamas,"Unknown, Shivaji in Tamas"
812,,"Superintendent of Police","Superintendent of Police",,33,Male,Single,Unknown,,,,,,,34,Tamas,"Superintendent of Police, Superintendent of Police in Tamas"
814,,"Richard's friend",Jackson,,33,Male,Single,Christian,Speculation,,,,,,34,Tamas,"Richard's friend, Jackson in Tamas"
815,,"Liza's friend","Jackon's Wife",,33,Female,Single,Christian,Speculation,,,,,,34,Tamas,"Liza's friend, Jackon's Wife in Tamas"
816,,"The singing group",Unknown,,35,Unknown,Group,Unknown,,,,,,,34,Tamas,"The singing group, Unknown in Tamas"
820,,"Congress Committee Member (part of singing group)",Bakshi,,35,Male,Single,Hindu,Speculation,,,,,,34,Tamas,"Congress Committee Member (part of singing group), Bakshi in Tamas"
821,,"Part of singing group",Shankar,,35,Male,Single,Hindu,Speculation,,,,,,34,Tamas,"Part of singing group, Shankar in Tamas"
823,,"Part of singing group",Aziz,,35,Male,Single,Muslim,Speculation,,,,,,34,Tamas,"Part of singing group, Aziz in Tamas"
829,,"Man who talks to singing group","Tonga driver from Chhachh",,36,Male,Single,Unknown,,,,,,,34,Tamas,"Man who talks to singing group, Tonga driver from Chhachh in Tamas"
830,,"Man who talks to singing group","Elderly white-haired man",,36,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Man who talks to singing group, Elderly white-haired man in Tamas"
836,,"Group encountered by Congress singing group",Mohyals,,39,Male,Group.Male-dominant,Unknown,,,,,,,34,Tamas,"Group encountered by Congress singing group, Mohyals in Tamas"
851,,"Sultana Badmash",Unknown,,61,Male,Group.Male-dominant,Unknown,Speculation,,,,,,28,"Train to Pakistan","Sultana Badmash, Unknown in Train to Pakistan"
852,,Dina,Khair,,65,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,28,"Train to Pakistan","Dina, Khair in Train to Pakistan"
866,,"Imam Deen the oilman",Unknown,,123,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Imam Deen the oilman, Unknown in Tamas"
869,,"Village Barber",Unknown,,123,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Village Barber, Unknown in Tamas"
894,,"Raja of Bhimnagar",Unknown,,88,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Raja of Bhimnagar, Unknown in Sunlight on a Broken Column"
909,,Ali,Ghulam,,168,Male,Single,Muslim,Nominal,,,,,,25,"Sunlight on a Broken Column","Ali, Ghulam in Sunlight on a Broken Column"
910,,Hasan,Kemal,,172,Male,Single,Muslim,Nominal,,,,,,25,"Sunlight on a Broken Column","Hasan, Kemal in Sunlight on a Broken Column"
913,,Hasan,Saleem,,87,Male,Single,Muslim,Nominal,,,,,,25,"Sunlight on a Broken Column","Hasan, Saleem in Sunlight on a Broken Column"
920,,Husain,Ameer,,165,Male,Single,Muslim,Nominal,,,,,,25,"Sunlight on a Broken Column","Husain, Ameer in Sunlight on a Broken Column"
922,,Sepahis,Unknown,,174,Male,Group.Male-dominant,Unknown,,,,,,,25,"Sunlight on a Broken Column","Sepahis, Unknown in Sunlight on a Broken Column"
923,,Unknown,Sharifan,,174,Female,Single,Muslim,Nominal,,,,,,25,"Sunlight on a Broken Column","Unknown, Sharifan in Sunlight on a Broken Column"
931,,Gardener,Unknown,,179,Unknown,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Gardener, Unknown in Sunlight on a Broken Column"
932,,"Hill people",Unknown,,179,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Hill people, Unknown in Sunlight on a Broken Column"
933,,Coolies,Unknown,,179,Male,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Coolies, Unknown in Sunlight on a Broken Column"
951,,"Congress Committee Member","Jawaharlal Nehru",,19,Male,Single,Hindu,,,,,,,34,Tamas,"Congress Committee Member, Jawaharlal Nehru in Tamas"
952,,"Congress Committee Member",Kohli,,19,Male,Group.Male-dominant,Unknown,,,,,,,34,Tamas,"Congress Committee Member, Kohli in Tamas"
954,,"Congress Committee Member","Jeet Singh",,21,Male,Single,Unknown,,,,,,,34,Tamas,"Congress Committee Member, Jeet Singh in Tamas"
955,,"Part of singing group, went for cleaning the drains","Gosain Ji",,22,Male,Single,Hindu,Speculation,,,,,,34,Tamas,"Part of singing group, went for cleaning the drains, Gosain Ji in Tamas"
956,,"Part of singing group, went for cleaning the drains","Sher Khan",,22,Male,Single,Muslim,Speculation,,,,,,34,Tamas,"Part of singing group, went for cleaning the drains, Sher Khan in Tamas"
963,,Sahib,Mahmud,,25,Male,Single,Muslim,,,,,,,34,Tamas,"Sahib, Mahmud in Tamas"
964,,"Muslim League Member",Aziz,,25,Male,Group.Male-dominant,Unknown,,,,,,,34,Tamas,"Muslim League Member, Aziz in Tamas"
965,,"Congress Committee Member","Hakim Ji",,25,Male,Single,Unknown,,,,,,,34,Tamas,"Congress Committee Member, Hakim Ji in Tamas"
966,,"Congress President","Maulana Azad",,25,Male,Single,Unknown,,,,,,,34,Tamas,"Congress President, Maulana Azad in Tamas"
967,,Waheed,Unknown,,255,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Waheed, Unknown in Sunlight on a Broken Column"
970,,"Deputy Commisioner",Unknown,,256,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Deputy Commisioner, Unknown in Sunlight on a Broken Column"
974,,"Group of children in the mohalla","Imam Din Mohalla children",,35,Unknown,Group,Unknown,,,,,,,34,Tamas,"Group of children in the mohalla, Imam Din Mohalla children in Tamas"
978,,Cowley,Unknown,,257,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Cowley, Unknown in Sunlight on a Broken Column"
980,,"Rani Of Phulgaon",Unknown,,152,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Rani Of Phulgaon, Unknown in Sunlight on a Broken Column"
982,,Zamani,Qamar,,257,Female,Single,Muslim,Speculation,,,,,,25,"Sunlight on a Broken Column","Zamani, Qamar in Sunlight on a Broken Column"
983,,"Man who ran from Committee Park","Man with black waistcoat",,37,Male,Single,Unknown,,,,,,,34,Tamas,"Man who ran from Committee Park, Man with black waistcoat in Tamas"
985,,"Orderly 1",Unknown,,14,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Orderly 1, Unknown in Train to Pakistan"
987,,"Orderly 2",Unknown,,14,Male,Group,Unknown,,,,,,,28,"Train to Pakistan","Orderly 2, Unknown in Train to Pakistan"
988,,"Man who returns from mosque","Man who goes to mosque",,37,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Man who returns from mosque, Man who goes to mosque in Tamas"
997,,"Man with turban","Man guiding cow",,40,Male,Single,Muslim,Speculation,,,,,,34,Tamas,"Man with turban, Man guiding cow in Tamas"
998,,Baksh,"Mullah Imam",,8,Male,Single,Muslim,Definitional,,,,,,28,"Train to Pakistan","Baksh, Mullah Imam in Train to Pakistan"
1003,,"King of Oudhs",Unknown,,257,Male,Group.Male-dominant,Unknown,,,,,,,25,"Sunlight on a Broken Column","King of Oudhs, Unknown in Sunlight on a Broken Column"
1007,,"Manager of Rani Sahiba",Unknown,,257,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Manager of Rani Sahiba, Unknown in Sunlight on a Broken Column"
1009,,Lal,"Lala Ram Lal's Son",,10,Male,Group,Hindu,,,,,,,28,"Train to Pakistan","Lal, Lala Ram Lal's Son in Train to Pakistan"
1010,,Lal,"Lala Ram Lal's Wife",,10,Female,Group,Hindu,,,,,,,28,"Train to Pakistan","Lal, Lala Ram Lal's Wife in Train to Pakistan"
1011,,Lal,"Lala Ram Lal's Mother",,10,Female,Group,Hindu,,,,,,,28,"Train to Pakistan","Lal, Lala Ram Lal's Mother in Train to Pakistan"
1012,,"Singh (Juggut's Mother)",Beybey,,11,Female,Single,Sikh,Self-identified,,,,,,28,"Train to Pakistan","Singh (Juggut's Mother), Beybey in Train to Pakistan"
1013,,"Rani Sahiba",Unknown,,257,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Rani Sahiba, Unknown in Sunlight on a Broken Column"
1019,,visitors,Unknown,,261,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","visitors, Unknown in Sunlight on a Broken Column"
1023,,"Unknown group at relief committee",Unknown,,141,Male,Group.Male-dominant,Sikh|Unknown,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Unknown group at relief committee, Unknown in Tamas"
1025,,"Chaprasi's Pandit",Unknown,,141,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Chaprasi's Pandit, Unknown in Tamas"
1026,,"Chaprasi's Pandit's wife",Unknown,,141,Female,Single,Hindu,Nominal,,,,,,34,Tamas,"Chaprasi's Pandit's wife, Unknown in Tamas"
1030,,Rakha,Allah,,142,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Rakha, Allah in Tamas"
1031,,"Daughter of Chaprasi's Pandit",Prakasho,,142,Female,Single,Hindu,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Daughter of Chaprasi's Pandit, Prakasho in Tamas"
1037,,Unknown,Akbar,,181,Male,Single,Muslim,Speculation,,,,,,25,"Sunlight on a Broken Column","Unknown, Akbar in Sunlight on a Broken Column"
1038,,Unknown,Anwar,,181,Male,Single,Muslim,Speculation,,,,,,25,"Sunlight on a Broken Column","Unknown, Anwar in Sunlight on a Broken Column"
1040,,Faction,Turks,,125,Unknown,Faction,Muslim,Nominal,,,,,,34,Tamas,"Faction, Turks in Tamas"
1041,,Unknown,Coolies,,181,Unknown,Group.Male-dominant,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Coolies in Sunlight on a Broken Column"
1046,,Unknown,"Senior rani",,181,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Senior rani in Sunlight on a Broken Column"
1059,,Husain,Laila,,259,Female,Single,Muslim,,,,,,Pakistan,25,"Sunlight on a Broken Column","Husain, Laila in Sunlight on a Broken Column"
1069,,"Mrs. Lal",Unknown,,177,Female,Single,Hindu,Speculation,,,,,,25,"Sunlight on a Broken Column","Mrs. Lal, Unknown in Sunlight on a Broken Column"
1070,,"Dr. Lal",Unknown,,183,Male,Single,Hindu,Speculation,,,,,,25,"Sunlight on a Broken Column","Dr. Lal, Unknown in Sunlight on a Broken Column"
1073,,"Mrs. Agarwal",Unknown,,183,Female,Single,Hindu,Speculation,,,,,,25,"Sunlight on a Broken Column","Mrs. Agarwal, Unknown in Sunlight on a Broken Column"
1074,,"Mr. Agarwal",Unknown,,183,Male,Single,Hindu,Speculation,,,,,,25,"Sunlight on a Broken Column","Mr. Agarwal, Unknown in Sunlight on a Broken Column"
1078,,"servant of Raja of Amirpur",Unknown,,183,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","servant of Raja of Amirpur, Unknown in Sunlight on a Broken Column"
1079,,Singh,"Thakur Ranjit",,187,Male,Single,Hindu,Speculation,,,,,,25,"Sunlight on a Broken Column","Singh, Thakur Ranjit in Sunlight on a Broken Column"
1080,,Ali,"Kunwar Raza",,187,Male,Single,Muslim,Speculation,,,,,,25,"Sunlight on a Broken Column","Ali, Kunwar Raza in Sunlight on a Broken Column"
1083,,Waliuddin,Sheikh,,177,Male,Single,Muslim,Self-identified,,,,,,25,"Sunlight on a Broken Column","Waliuddin, Sheikh in Sunlight on a Broken Column"
1086,,Unknown,Ayah,,205,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Ayah in Sunlight on a Broken Column"
1087,,"Ranjit's personal servant",Unknown,,208,Male,Single,Hindu,Definitional,,,,,,25,"Sunlight on a Broken Column","Ranjit's personal servant, Unknown in Sunlight on a Broken Column"
1093,,Singh,Prem,,88,Male,Group,Sikh,Nominal,,,,,,28,"Train to Pakistan","Singh, Prem in Train to Pakistan"
1094,,"Goan bandleader",Mendoza,,88,Unknown,Group,Sikh,Speculation,,,,,,28,"Train to Pakistan","Goan bandleader, Mendoza in Train to Pakistan"
1096,,Orchestra,McMello,,88,Unknown,Group,Sikh,Speculation,,,,,,28,"Train to Pakistan","Orchestra, McMello in Train to Pakistan"
